listing_id,YearMonth,number,score
16269420,2019-5,1,0.9266
16269420,2019-6,1,0.9305
16269755,2016-12,1,0.9921
16269755,2017-1,1,0.9381
16269755,2017-10,4,0.7500749999999999
16269755,2017-11,4,0.90045
16269755,2017-12,2,0.42775
16269755,2017-2,4,0.593475
16269755,2017-3,1,0.8395
16269755,2017-4,5,0.74876
16269755,2017-5,3,0.9523666666666667
16269755,2017-6,1,0.941
16269755,2017-7,3,0.9
16269755,2018-1,5,0.7784000000000001
16269755,2018-10,2,0.75685
16269755,2018-11,2,0.9545
16269755,2018-12,2,0.8869
16269755,2018-2,4,0.92045
16269755,2018-3,1,0.9771
16269755,2018-4,3,0.6722333333333333
16269755,2018-5,3,0.8341333333333334
16269755,2018-6,2,0.9160999999999999
16269755,2018-7,1,0.8684
16269755,2018-8,4,0.608125
16269755,2018-9,3,0.5182
16269755,2019-1,5,0.7926200000000001
16269755,2019-10,2,0.95045
16269755,2019-11,1,0.8402
16269755,2019-2,4,0.8979750000000001
16269755,2019-3,2,0.8087
16269755,2019-4,2,0.90005
16269755,2019-5,1,0.9773
16269755,2019-6,5,0.7599799999999999
16269755,2019-7,3,0.9704666666666667
16269755,2019-9,2,0.9670000000000001
16269755,2020-1,2,0.78425
16269854,2017-1,1,0.4754
16269854,2017-10,5,0.62284
16269854,2017-11,3,0.9065333333333333
16269854,2017-12,2,0.90455
16269854,2017-3,2,0.472
16269854,2017-4,4,0.7558999999999999
16269854,2017-5,5,0.8125200000000001
16269854,2017-6,3,0.9704
16269854,2017-7,2,0.9691
16269854,2017-8,1,0.8203
16269854,2017-9,4,0.713875
16269854,2018-10,6,0.9390333333333333
16269854,2018-11,3,0.8301
16269854,2018-12,2,0.7311000000000001
16269854,2018-3,5,0.9639000000000001
16269854,2018-4,6,0.92415
16269854,2018-5,5,0.8175399999999999
16269854,2018-6,8,0.7785875
16269854,2018-7,4,0.905925
16269854,2018-8,2,0.95275
16269854,2018-9,4,0.901475
16269854,2019-1,1,-0.3129
16269854,2019-10,7,0.9009714285714284
16269854,2019-11,5,0.80542
16269854,2019-12,1,0.5983
16269854,2019-3,6,0.8176666666666667
16269854,2019-4,4,0.7847500000000001
16269854,2019-5,4,0.15985000000000005
16269854,2019-6,8,0.8865
16269854,2019-7,5,0.85192
16269854,2019-8,3,0.7573666666666666
16269854,2019-9,4,0.832075
16269854,2020-1,1,0.9744
16269854,2020-2,1,0.9098
16272162,2017-1,1,0.9857
16272162,2017-5,1,0.6249
16272162,2018-11,1,0.7906
16272162,2018-4,1,0.8953
16272162,2018-6,1,0.8442
16272162,2018-8,1,0.9616
16272162,2019-1,2,0.40745
16274321,2017-1,3,0.7185333333333334
16274321,2017-11,1,0.9585
16274321,2017-2,1,0.992
16274321,2017-3,1,0.8169
16274321,2017-4,4,0.8551
16274321,2017-5,3,0.8500333333333333
16274321,2017-6,2,0.9174500000000001
16274321,2017-7,1,0.9704
16274321,2017-8,2,0.52245
16274321,2018-1,1,0.9441
16274321,2018-10,3,0.8737
16274321,2018-11,3,0.7914666666666667
16274321,2018-12,4,0.607175
16274321,2018-5,1,0.8977
16274321,2018-8,1,0.2023
16274321,2018-9,2,0.6387
16274321,2019-1,3,0.7416
16274321,2019-2,1,0.5106
16274321,2019-3,6,0.7541833333333333
16274321,2019-4,4,0.884975
16274321,2019-5,8,0.469275
16274321,2019-6,4,0.805075
16274321,2019-7,1,0.9685
16275037,2017-10,1,0.9568
16275037,2018-7,1,0.9531
16275310,2017-6,1,0.9217
16275310,2018-7,1,0.9703
16284799,2018-10,5,0.96294
16284799,2018-11,5,0.9649599999999999
16284799,2018-12,2,0.9546
16284799,2018-6,2,0.8437
16284799,2018-7,2,0.9778
16284799,2018-8,3,0.9683333333333333
16284799,2018-9,6,0.9277166666666666
16284799,2019-1,2,0.94155
16284799,2019-10,4,0.948925
16284799,2019-11,2,0.9318
16284799,2019-12,2,0.8645
16284799,2019-2,2,0.7237
16284799,2019-3,3,0.9108
16284799,2019-4,3,0.9127666666666666
16284799,2019-5,2,0.9197500000000001
16284799,2019-6,4,0.96985
16284799,2019-7,5,0.95946
16284799,2019-8,3,0.9234333333333332
16284799,2019-9,4,0.8915500000000001
16284799,2020-1,1,0.9484
16284799,2020-2,1,0.9594
16284824,2016-12,1,0.0
16284824,2017-1,4,0.7215
16284824,2017-10,5,0.89542
16284824,2017-11,4,0.923775
16284824,2017-12,3,0.9227
16284824,2017-2,1,0.9735
16284824,2017-3,9,0.8639
16284824,2017-4,9,0.8883333333333333
16284824,2017-5,7,0.8494285714285715
16284824,2017-6,7,0.7618999999999999
16284824,2017-7,10,0.7897399999999999
16284824,2017-8,7,0.7289428571428572
16284824,2017-9,5,0.8068799999999999
16284824,2018-1,3,0.8343333333333334
16284824,2018-10,7,0.7833857142857142
16284824,2018-11,7,0.8742999999999999
16284824,2018-12,9,0.9079222222222223
16284824,2018-2,3,0.9338000000000001
16284824,2018-3,8,0.7435875
16284824,2018-4,8,0.5848375
16284824,2018-5,8,0.7000625
16284824,2018-6,11,0.7588454545454546
16284824,2018-7,7,0.9027428571428572
16284824,2018-8,8,0.884325
16284824,2018-9,8,0.9096124999999999
16284824,2019-1,10,0.8029400000000001
16284824,2019-10,7,0.9038142857142858
16284824,2019-11,9,0.8734999999999999
16284824,2019-12,3,0.6672333333333333
16284824,2019-2,4,0.904825
16284824,2019-3,10,0.8105399999999999
16284824,2019-4,9,0.8691888888888889
16284824,2019-5,7,0.8711571428571429
16284824,2019-6,8,0.9038625
16284824,2019-7,11,0.7913727272727271
16284824,2019-8,8,0.925475
16284824,2019-9,10,0.7209000000000001
16284824,2020-1,9,0.8193555555555556
16284824,2020-2,4,0.806775
16284856,2016-12,1,0.8979
16284856,2017-10,8,0.8802375
16284856,2017-11,5,0.6548200000000001
16284856,2017-12,4,0.875175
16284856,2017-3,10,0.9146099999999999
16284856,2017-4,8,0.8409875
16284856,2017-5,8,0.8916
16284856,2017-6,9,0.8772777777777777
16284856,2017-7,5,0.9393800000000001
16284856,2017-8,4,0.7907249999999999
16284856,2017-9,4,0.94655
16284856,2018-1,2,0.8639
16284856,2018-10,6,0.94195
16284856,2018-11,5,0.8515
16284856,2018-12,2,0.74095
16284856,2018-2,4,0.8287249999999999
16284856,2018-3,5,0.75832
16284856,2018-4,9,0.9319222222222222
16284856,2018-5,8,0.699975
16284856,2018-6,6,0.9137666666666667
16284856,2018-7,8,0.9552999999999999
16284856,2018-8,4,0.9479000000000001
16284856,2018-9,5,0.96158
16284856,2019-1,3,0.9511333333333334
16284856,2019-10,3,0.6519333333333334
16284856,2019-2,4,0.855275
16284856,2019-3,9,0.9203444444444445
16284856,2019-4,4,0.9775749999999999
16284856,2019-5,6,0.9282166666666666
16284856,2019-6,6,0.8581666666666666
16284856,2019-7,4,0.924175
16284856,2019-8,6,0.9115166666666666
16284856,2019-9,3,0.8394333333333334
16285321,2017-1,1,0.9503
16285321,2017-10,3,0.9798666666666667
16285321,2017-11,1,0.9458
16285321,2017-12,1,0.9712
16285321,2017-2,1,0.9837
16285321,2017-3,1,0.9378
16285321,2017-4,2,0.6866
16285321,2017-5,2,0.9201
16285321,2017-6,2,0.9814
16285321,2017-7,1,0.9827
16285321,2017-8,3,0.906
16285321,2017-9,2,0.9696
16285321,2018-1,1,0.5244
16285321,2018-10,2,0.863
16285321,2018-11,2,0.9296
16285321,2018-12,2,0.9412499999999999
16285321,2018-2,1,0.9753
16285321,2018-3,1,0.9839
16285321,2018-4,3,0.8694666666666667
16285321,2018-5,2,0.9388000000000001
16285321,2018-6,1,0.636
16285321,2018-7,5,0.9253599999999998
16285321,2018-8,1,0.9525
16285321,2019-1,1,0.9864
16285321,2019-12,2,0.8622
16285321,2019-4,3,0.9746666666666667
16285321,2019-5,1,0.9856
16285321,2019-6,2,0.8613500000000001
16285321,2019-7,2,0.97145
16285321,2019-8,1,0.9565
16285321,2020-1,1,0.9469
16287283,2017-10,1,0.91
16287283,2017-11,2,0.9372
16287283,2018-1,4,0.95655
16287283,2018-10,2,0.58185
16287283,2018-11,1,0.9776
16287283,2018-12,1,0.8316
16287283,2018-3,1,0.9543
16287283,2018-4,2,0.85025
16287283,2018-5,3,0.9793666666666666
16287283,2018-6,1,0.9531
16287283,2018-7,1,0.8934
16287283,2018-8,2,0.957
16287283,2018-9,2,0.94435
16287283,2019-10,1,0.2263
16287283,2019-12,1,0.9231
16287283,2019-2,1,0.9581
16287283,2019-3,2,0.5037
16287283,2019-4,2,0.8131999999999999
16287283,2019-5,3,0.5098666666666666
16287283,2019-6,2,0.47155
16287283,2019-7,4,0.552525
16287283,2019-8,2,0.85305
16287283,2020-1,2,0.7237
16287283,2020-2,1,0.8316
16296814,2017-1,1,0.9773
16296814,2017-10,5,0.974
16296814,2017-11,3,0.9119333333333334
16296814,2017-12,1,0.8402
16296814,2017-3,2,0.9677500000000001
16296814,2017-4,4,0.9562249999999999
16296814,2017-5,6,0.8553166666666666
16296814,2017-6,3,0.8963
16296814,2017-7,5,0.93424
16296814,2017-8,2,0.8803000000000001
16296814,2017-9,3,0.6123666666666666
16296814,2018-1,1,0.9686
16296814,2018-10,2,0.9558
16296814,2018-11,3,0.7213333333333333
16296814,2018-12,1,0.6997
16296814,2018-3,6,0.7384000000000001
16296814,2018-4,5,0.79332
16296814,2018-5,4,0.7961500000000001
16296814,2018-6,4,0.6188
16296814,2018-7,6,0.8993333333333333
16296814,2018-8,2,0.9695
16296814,2018-9,2,0.93685
16296814,2019-1,2,0.867
16296814,2019-10,7,0.8398285714285713
16296814,2019-11,2,0.9535
16296814,2019-12,2,0.97765
16296814,2019-2,1,0.6588
16296814,2019-3,2,0.7824500000000001
16296814,2019-4,3,0.9444666666666667
16296814,2019-5,6,0.8975500000000002
16296814,2019-6,6,0.5811000000000001
16296814,2019-7,3,0.7501666666666665
16296814,2019-8,1,0.6187
16296814,2019-9,5,0.80338
16296814,2020-1,1,0.8481
16297123,2017-1,1,0.9441
16300909,2017-1,1,0.9061
16300909,2017-10,5,0.8403
16300909,2017-11,3,0.9544666666666667
16300909,2017-4,2,0.9657
16300909,2017-5,1,0.9594
16300909,2017-8,2,0.0
16300909,2017-9,1,0.9545
16309028,2017-6,2,0.9016
16309028,2017-7,3,0.5758333333333333
16309028,2017-8,1,0.8135
16309028,2018-8,2,0.9329000000000001
16309028,2019-10,1,0.913
16309028,2019-3,2,0.9226000000000001
16309028,2019-6,1,0.7906
16309028,2019-8,2,0.9235
16309028,2019-9,1,0.0
16309517,2017-5,1,0.7964
16309873,2016-12,1,0.6249
16309873,2017-1,2,0.9614
16309873,2017-2,1,0.9828
16309873,2017-3,1,0.8555
16309873,2017-4,1,0.8439
16309873,2018-4,2,0.9211
16309873,2018-7,3,0.8786333333333333
16309873,2018-9,1,0.9764
16310744,2017-1,1,0.9286
16310744,2018-10,2,0.9904999999999999
16310744,2018-3,1,0.9869
16310744,2018-4,1,0.8716
16310744,2018-5,1,0.9939
16310744,2018-6,1,0.9814
16310744,2018-8,1,0.8687
16310744,2019-3,1,0.9115
16310744,2019-4,2,0.9756499999999999
16310744,2019-6,1,0.8979
16310744,2019-8,1,0.957
16312601,2017-1,1,0.945
16312601,2017-10,5,0.93398
16312601,2017-11,1,0.9403
16312601,2017-12,1,0.9784
16312601,2017-2,1,0.9128
16312601,2017-3,2,0.9513499999999999
16312601,2017-4,3,0.9114666666666666
16312601,2017-5,4,0.8573249999999999
16312601,2017-6,2,0.9625999999999999
16312601,2017-7,5,0.7131000000000001
16312601,2017-8,4,0.7128
16312601,2018-11,3,0.9777333333333332
16312601,2018-12,4,0.8590249999999999
16312601,2018-2,2,0.9742999999999999
16312601,2018-3,1,0.9312
16312601,2018-4,2,0.9561999999999999
16312601,2018-5,3,0.6402333333333333
16312601,2018-6,3,0.9311333333333334
16312601,2018-7,4,0.6558
16312601,2018-8,2,0.87205
16312601,2018-9,3,0.9486
16312601,2019-1,1,0.8609
16312601,2019-10,2,0.9020999999999999
16312601,2019-11,6,0.8958500000000001
16312601,2019-12,5,0.62124
16312601,2019-2,3,0.6326333333333333
16312601,2019-3,3,0.8509000000000001
16312601,2019-4,4,0.9238
16312601,2019-5,5,0.73004
16312601,2019-6,6,0.42373333333333335
16312601,2019-7,3,0.9575666666666667
16312601,2019-8,4,0.660925
16312601,2019-9,3,0.8548333333333334
16312601,2020-1,5,0.80902
16312601,2020-2,2,0.9693499999999999
16320863,2017-1,1,0.9483
16320863,2017-4,1,0.9048
16320863,2017-6,1,0.9448
16320863,2017-7,5,0.60332
16322997,2017-5,1,0.9815
16322997,2018-10,1,0.9394
16322997,2018-11,1,0.9887
16322997,2018-4,1,0.9786
16322997,2019-6,1,0.0
16323750,2018-6,1,0.9244
16323750,2019-10,1,0.9701
16323750,2019-12,1,0.9773
16325279,2017-8,1,0.6588
16325279,2018-5,2,0.93655
16329617,2017-1,1,0.8974
16329617,2017-4,2,0.8614999999999999
16329617,2017-5,1,0.8427
16329617,2017-6,1,0.9501
16331196,2017-1,1,0.9808
16331196,2017-3,1,0.0
16331196,2017-4,1,0.9074
16331196,2017-5,2,0.64455
16331196,2017-6,1,0.9115
16331827,2017-1,1,0.9582
16331827,2017-10,1,0.0
16332139,2018-7,1,0.9785
16333499,2017-1,1,0.9918
16333499,2017-10,1,0.9714
16333499,2017-11,2,0.8652500000000001
16333499,2017-7,2,0.8985000000000001
16333499,2017-9,4,0.6253249999999999
16334557,2016-12,2,0.34695
16334557,2017-1,4,0.8428
16334557,2017-10,8,0.8604875000000001
16334557,2017-11,3,0.8953333333333333
16334557,2017-12,2,0.74655
16334557,2017-2,2,0.83795
16334557,2017-3,5,0.9225
16334557,2017-4,5,0.43412000000000006
16334557,2017-5,8,0.708125
16334557,2017-6,6,0.8732000000000001
16334557,2017-7,1,-0.8439
16334557,2017-8,8,0.7169500000000001
16334557,2017-9,6,0.8853
16334557,2018-1,2,0.90185
16334557,2018-10,6,0.8933666666666666
16334557,2018-11,2,0.45785
16334557,2018-12,6,0.9261666666666667
16334557,2018-2,3,0.9211999999999999
16334557,2018-3,5,0.86858
16334557,2018-4,8,0.8914124999999999
16334557,2018-5,3,0.8327666666666667
16334557,2018-6,5,0.81296
16334557,2018-7,5,0.7437799999999999
16334557,2018-8,4,0.8791749999999999
16334557,2018-9,5,0.818
16334557,2019-1,3,0.8177333333333333
16334557,2019-10,4,0.7642
16334557,2019-11,4,0.64465
16334557,2019-12,1,0.8316
16334557,2019-2,1,0.8534
16334557,2019-3,4,0.9457
16334557,2019-4,7,0.8959142857142857
16334557,2019-5,7,0.7976857142857143
16334557,2019-6,3,0.4357333333333333
16334557,2019-7,5,0.8703199999999999
16334557,2019-8,8,0.7577624999999999
16334557,2019-9,4,0.5961000000000001
16334557,2020-1,3,0.3740333333333334
16334557,2020-2,2,0.8475999999999999
16335709,2016-12,1,0.7841
16335709,2017-10,4,0.774
16335709,2017-12,1,0.8737
16335709,2017-2,1,0.968
16335709,2017-3,8,0.9125125
16335709,2017-4,1,0.9753
16335709,2017-5,4,0.85015
16335709,2017-6,5,0.9093600000000001
16335709,2017-7,4,0.9011
16335709,2017-9,3,0.6379
16335709,2018-10,1,0.9243
16335709,2018-12,1,0.9783
16335709,2018-3,4,0.9620249999999999
16335709,2018-4,3,0.9786333333333334
16335709,2018-5,1,0.921
16335709,2018-6,2,0.40840000000000004
16335709,2018-7,3,0.7463666666666667
16335709,2018-9,2,0.7003
16335709,2019-1,1,0.9151
16335709,2019-10,1,0.9062
16335709,2019-11,1,0.9169
16335709,2019-3,2,0.9359500000000001
16335709,2019-5,3,0.4117
16335709,2019-8,1,0.9153
16337260,2017-7,1,0.9133
16343000,2017-7,1,0.6114
16343789,2017-4,1,0.9361
16343789,2019-4,4,0.9218
16343789,2019-5,6,0.8380166666666667
16343789,2019-8,2,0.8986000000000001
16343789,2019-9,1,0.9776
16344337,2017-1,2,0.9715
16344337,2017-2,1,0.7003
16345587,2017-1,3,-0.03713333333333335
16345587,2017-10,4,0.10172500000000001
16345587,2017-11,6,0.9012666666666668
16345587,2017-12,5,0.8406600000000001
16345587,2017-2,1,0.9349
16345587,2017-3,6,0.6323833333333333
16345587,2017-4,6,0.8633833333333333
16345587,2017-5,8,0.6634625
16345587,2017-6,4,0.178775
16345587,2017-7,5,0.60972
16345587,2017-8,4,0.6229750000000001
16345587,2017-9,5,0.81416
16345587,2018-1,3,0.5691666666666667
16345587,2018-10,5,0.61444
16345587,2018-11,7,0.5341285714285714
16345587,2018-12,6,0.6691833333333332
16345587,2018-2,3,0.9064666666666668
16345587,2018-3,6,0.5653833333333332
16345587,2018-4,5,0.5936600000000001
16345587,2018-5,7,0.4059714285714286
16345587,2018-6,3,0.6304
16345587,2018-7,6,0.8641000000000001
16345587,2018-8,6,0.5438833333333334
16345587,2018-9,6,0.5777500000000001
16345587,2019-1,4,0.761825
16345587,2019-10,1,0.0
16345587,2019-2,3,0.8018000000000001
16345587,2019-3,7,0.5688857142857142
16345587,2019-4,4,0.52065
16345587,2019-5,7,0.4162
16345587,2019-6,1,0.9032
16345587,2019-7,3,0.4865333333333333
16345587,2019-8,6,0.5261
16345587,2019-9,5,0.83734
16345807,2017-1,1,0.9863
16345807,2017-11,3,0.9438
16345807,2017-3,3,0.984
16345807,2017-5,2,0.9748
16345807,2017-6,1,0.9402
16345807,2018-1,1,0.9616
16345807,2018-11,2,0.94885
16345807,2018-3,2,0.9681500000000001
16345807,2018-6,2,0.95425
16345807,2018-8,3,0.3178666666666667
16345807,2018-9,1,0.7233
16345807,2019-12,1,0.926
16345807,2019-2,1,0.9286
16345807,2019-5,2,0.9438
16345807,2019-6,1,0.8882
16345807,2019-8,1,0.9678
16345807,2019-9,1,0.4374
16347867,2017-1,1,0.0
16347867,2017-4,2,0.71905
16347867,2017-5,1,0.8325
16347867,2017-6,1,0.9571
16347867,2017-8,1,0.9836
16347867,2017-9,3,0.6386
16347867,2018-11,3,0.9648666666666667
16347867,2018-2,1,0.937
16347867,2018-5,1,0.9565
16347867,2018-7,1,0.0
16347867,2018-8,2,0.4691
16347867,2018-9,1,0.8677
16347867,2019-10,1,0.9431
16347867,2019-5,1,0.5707
16347867,2019-7,1,0.9114
16348587,2018-4,1,0.9061
16348636,2017-1,5,0.96344
16348636,2017-11,2,0.97005
16348636,2017-12,4,0.8156000000000001
16348636,2017-2,2,0.9864999999999999
16348636,2017-4,6,0.7923666666666667
16348636,2017-5,3,0.9482333333333334
16348636,2017-6,2,0.8134
16348636,2017-7,2,0.9835
16348636,2017-8,3,0.9146
16348636,2017-9,1,0.9843
16348636,2018-1,3,0.8087666666666667
16348636,2018-11,5,0.9108599999999999
16348636,2018-2,3,0.9049999999999999
16348636,2018-3,5,0.9031600000000001
16348636,2018-4,5,0.93126
16348636,2019-1,6,0.9661333333333334
16348636,2019-2,3,0.8954666666666666
16348636,2019-3,6,0.89315
16348636,2019-4,6,0.7852333333333333
16348636,2019-5,5,0.7979200000000001
16348636,2020-1,3,0.7925666666666666
16352310,2017-3,3,0.6192000000000001
16352310,2017-4,3,0.44106666666666666
16353039,2019-6,1,0.9819
16353562,2016-12,3,0.44786666666666664
16353562,2017-1,4,0.8813
16353562,2017-10,2,0.9502999999999999
16353562,2017-12,2,0.7842
16353562,2017-2,2,0.4613
16353562,2017-3,7,0.7710285714285715
16353562,2017-4,7,0.8233428571428572
16353562,2017-5,7,0.8902142857142857
16353562,2017-6,3,0.9381
16353562,2017-7,6,0.9105
16353562,2017-8,1,0.9817
16353562,2017-9,3,0.8825333333333333
16353562,2018-1,1,0.4404
16353562,2018-10,2,0.3607
16353562,2018-12,2,0.8089
16353562,2018-2,1,0.9059
16353562,2018-3,5,0.44210000000000005
16353562,2018-4,3,0.8439333333333333
16353562,2018-5,2,0.43705
16353562,2018-6,1,0.5859
16353562,2018-7,1,0.9725
16353562,2019-5,2,0.04930000000000001
16353562,2019-6,1,0.8176
16353562,2019-7,3,0.8971
16353639,2017-4,1,0.8945
16353639,2018-6,1,0.8847
16353639,2019-11,2,0.8713
16353639,2019-4,3,0.9332666666666668
16353639,2019-5,2,0.774
16353639,2019-8,1,0.8651
16353639,2019-9,1,0.8622
16353639,2020-1,2,0.5859
16359763,2016-12,1,0.8979
16359763,2017-7,4,0.919525
16359763,2018-5,1,0.9078
16359763,2019-12,2,0.9007000000000001
16359763,2019-7,5,0.8548600000000001
16361327,2017-1,1,0.0
16361327,2017-3,2,0.8237
16361327,2018-10,1,0.3582
16361327,2018-11,1,0.0
16361327,2018-12,1,0.4215
16361327,2019-5,2,0.28595
16361327,2019-8,1,0.9313
16361327,2020-1,1,0.4574
16361327,2020-2,1,0.9038
16362094,2017-1,1,0.8702
16362094,2017-2,1,0.0
16362094,2017-4,1,0.8
16362888,2017-1,1,0.9413
16364359,2017-11,1,0.0
16364359,2017-4,1,0.926
16364359,2017-5,1,0.9909
16364359,2018-3,1,0.9401
16364359,2018-4,1,0.0
16364359,2018-8,2,0.7109000000000001
16368178,2017-4,1,0.9042
16376614,2018-11,2,0.7108
16376614,2018-7,1,0.7954
16376614,2019-10,1,0.9476
16376614,2019-3,1,0.0
16376614,2019-4,1,0.6588
16376614,2019-5,1,0.9776
16380350,2017-2,1,0.9817
16380350,2018-11,1,0.9215
16380350,2018-7,1,0.8514
16380350,2018-8,1,0.9755
16380350,2019-10,3,0.9356333333333332
16380350,2019-12,1,0.8298
16380350,2019-2,1,0.9588
16380350,2019-3,2,0.98065
16380350,2019-5,1,0.8481
16380350,2019-8,2,0.97015
16380350,2019-9,2,0.9229499999999999
16380562,2016-12,1,0.0
16380562,2017-1,10,0.84407
16380562,2017-10,9,0.8140333333333332
16380562,2017-11,11,0.8432272727272726
16380562,2017-12,9,0.6001222222222222
16380562,2017-2,9,0.9540777777777778
16380562,2017-3,10,0.91415
16380562,2017-4,10,0.9276900000000001
16380562,2017-5,10,0.8888599999999999
16380562,2017-6,12,0.7862166666666667
16380562,2017-7,14,0.7686785714285715
16380562,2017-8,11,0.8611454545454545
16380562,2017-9,10,0.57995
16380562,2018-1,11,0.7978090909090908
16380562,2018-10,10,0.42989
16380562,2018-11,12,0.7363
16380562,2018-12,12,0.5273583333333333
16380562,2018-2,8,0.8224875
16380562,2018-3,9,0.2944111111111111
16380562,2018-4,14,0.7962928571428571
16380562,2018-5,13,0.7366846153846154
16380562,2018-6,9,0.6790555555555556
16380562,2018-7,16,0.7403875000000002
16380562,2018-8,8,0.8964624999999999
16380562,2018-9,12,0.5833750000000001
16380562,2019-1,7,0.9101142857142858
16380562,2019-10,9,0.6578777777777778
16380562,2019-11,11,0.7817000000000001
16380562,2019-12,8,0.824525
16380562,2019-2,13,0.6298846153846155
16380562,2019-3,7,0.9421714285714284
16380562,2019-4,8,0.356375
16380562,2019-5,9,0.8223444444444444
16380562,2019-6,11,0.7133363636363637
16380562,2019-7,13,0.6103384615384615
16380562,2019-8,9,0.8151888888888889
16380562,2019-9,7,0.7822000000000001
16380562,2020-1,2,0.80115
16380562,2020-2,1,0.6588
16380837,2016-12,1,0.8016
16380837,2017-2,3,0.5416333333333333
16380837,2017-3,7,0.8069142857142858
16380837,2017-4,6,0.4456666666666667
16380837,2017-5,4,0.6925
16380837,2017-6,8,0.7181625
16380887,2017-1,1,0.9156
16380887,2017-10,7,0.5924000000000001
16380887,2017-11,7,0.8092285714285713
16380887,2017-12,6,0.6758833333333333
16380887,2017-2,4,0.82145
16380887,2017-3,5,0.94018
16380887,2017-4,6,0.6448833333333333
16380887,2017-5,3,0.9320333333333334
16380887,2017-6,5,0.95666
16380887,2017-7,6,0.8372166666666666
16380887,2017-8,5,0.95534
16380887,2017-9,2,0.7965
16380887,2018-1,6,0.8176166666666665
16380887,2018-10,3,0.8869666666666666
16380887,2018-11,3,0.5626000000000001
16380887,2018-12,3,0.8866666666666667
16380887,2018-2,4,0.8317500000000001
16380887,2018-3,6,0.8847833333333335
16380887,2018-4,8,0.5656
16380887,2018-5,6,0.5519999999999999
16380887,2018-6,7,0.8388428571428571
16380887,2018-7,4,0.9038999999999999
16380887,2018-8,7,0.5519571428571428
16380887,2018-9,6,0.9221
16380887,2019-1,2,0.9480999999999999
16380887,2019-10,2,0.6516000000000001
16380887,2019-11,2,0.88185
16380887,2019-12,3,0.7847666666666666
16380887,2019-2,2,0.7331000000000001
16380887,2019-3,3,0.7822666666666667
16380887,2019-4,8,0.88815
16380887,2019-5,4,0.545975
16380887,2019-6,5,0.70342
16380887,2019-7,2,0.95655
16380887,2019-8,6,0.7464833333333334
16380887,2019-9,6,0.7184500000000001
16380887,2020-1,3,0.8384666666666667
16380887,2020-2,1,0.9647
16381317,2016-12,2,0.75955
16381317,2017-1,10,0.9200099999999999
16381317,2017-10,16,0.5718062500000001
16381317,2017-11,8,0.7826250000000001
16381317,2017-12,13,0.8670923076923077
16381317,2017-2,12,0.8560000000000002
16381317,2017-3,14,0.7202428571428572
16381317,2017-4,11,0.7775090909090909
16381317,2017-5,11,0.6490181818181818
16381317,2017-6,12,0.737225
16381317,2017-7,11,0.5626181818181818
16381317,2017-8,12,0.6198
16381317,2017-9,10,0.8469300000000001
16381317,2018-1,14,0.7195357142857141
16381317,2018-10,14,0.7634142857142858
16381317,2018-11,14,0.8110571428571428
16381317,2018-12,10,0.77561
16381317,2018-2,10,0.7756299999999999
16381317,2018-3,16,0.7171624999999999
16381317,2018-4,15,0.5759866666666666
16381317,2018-5,14,0.7158142857142857
16381317,2018-6,13,0.6085076923076923
16381317,2018-7,13,0.7651461538461538
16381317,2018-8,11,0.6273727272727273
16381317,2018-9,7,0.7791428571428571
16381317,2019-1,8,0.8275750000000001
16381317,2019-10,10,0.6473
16381317,2019-11,8,0.8250625
16381317,2019-12,6,0.7348499999999999
16381317,2019-2,13,0.8295923076923077
16381317,2019-3,9,0.7128444444444444
16381317,2019-4,12,0.8140916666666668
16381317,2019-5,11,0.7572
16381317,2019-6,5,0.7237199999999999
16381317,2019-7,11,0.4514545454545454
16381317,2019-8,7,0.47447142857142854
16381317,2019-9,12,0.5501083333333332
16381317,2020-1,2,0.8339
16381884,2017-1,1,0.9682
16381884,2018-4,4,0.640275
16381884,2018-6,2,0.401
16381884,2018-7,3,0.8248333333333333
16381884,2019-5,6,0.8363499999999999
16381884,2019-6,1,0.9735
16382509,2016-12,2,0.9696
16382509,2017-1,9,0.6878333333333333
16382509,2017-10,11,0.5755636363636364
16382509,2017-11,5,0.93514
16382509,2017-12,6,0.90485
16382509,2017-2,8,0.9097750000000001
16382509,2017-3,7,0.8151285714285714
16382509,2017-4,8,0.6426
16382509,2017-5,10,0.76549
16382509,2017-6,6,0.8015666666666665
16382509,2017-7,4,0.7199249999999999
16382509,2017-8,10,0.64062
16382509,2017-9,9,0.8664222222222222
16382509,2018-1,8,0.866
16382509,2018-10,6,0.9170833333333334
16382509,2018-11,7,0.7622571428571429
16382509,2018-12,4,0.8110999999999999
16382509,2018-2,9,0.8940555555555556
16382509,2018-3,12,0.8166916666666665
16382509,2018-4,6,0.8454833333333335
16382509,2018-5,14,0.7623857142857143
16382509,2018-6,9,0.6250111111111112
16382509,2018-7,8,0.7672125
16382509,2018-8,5,0.95556
16382509,2018-9,7,0.7954714285714285
16382509,2019-1,8,0.7894625
16382509,2019-10,8,0.6471
16382509,2019-11,6,0.7686166666666666
16382509,2019-12,3,0.7562333333333333
16382509,2019-2,6,0.6598666666666667
16382509,2019-3,6,0.7855833333333333
16382509,2019-4,10,0.67012
16382509,2019-5,7,0.8915285714285713
16382509,2019-6,7,0.7927285714285713
16382509,2019-7,9,0.85
16382509,2019-8,9,0.7743666666666666
16382509,2019-9,5,0.5709
16382509,2020-1,9,0.7893777777777778
16382509,2020-2,4,0.844625
16389860,2017-1,1,0.9761
